filename,width,height,class,xmin,ymin,xmax,ymax
wavelet_vert_6406_3_2_3956_3957.jpg,201,1952,hplug,119,65,201,114
wavelet_vert_6406_3_2_3956_3957.jpg,201,1952,hplug,123,901,201,969
wavelet_vert_6406_3_2_3956_3957.jpg,201,1952,hplug,113,1353,201,1404
wavelet_vert_6406_3_2_3956_3957.jpg,201,1952,scal,39,1537,153,1639
wavelet_vert_6406_3_2_3956_3957.jpg,201,1952,scal,29,1669,141,1779
wavelet_vert_6406_3_2_3975_3976.jpg,207,1930,hplug,128,344,207,422
wavelet_vert_6406_3_2_3975_3976.jpg,207,1930,hplug,118,808,206,886
wavelet_vert_6406_3_2_3975_3976.jpg,207,1930,scal,28,1696,136,1792
wavelet_vert_6406_3_2_3975_3976.jpg,207,1930,scal,32,1790,148,1892
wavelet_vert_6406_3_2_4332_4333.jpg,215,1964,hplug,118,64,197,133
wavelet_vert_6406_3_2_4332_4333.jpg,215,1964,hplug,18,927,91,998
wavelet_vert_6406_3_2_4332_4333.jpg,215,1964,hplug,20,1333,91,1415
wavelet_vert_6406_3_2_4332_4333.jpg,215,1964,vplug,112,880,199,1066
wavelet_vert_6406_3_2_4332_4333.jpg,215,1964,vplug,12,47,104,249
wavelet_vert_6406_3_2_4332_4333.jpg,215,1964,vplug,130,1311,197,1543
wavelet_vert_6406_3_2_4332_4333.jpg,215,1964,scal,28,1739,138,1839
wavelet_vert_6406_3_2_4332_4333.jpg,215,1964,scal,36,1872,135,1964
wavelet_hor_6406_3_2_3943_3944.jpg,217,1940,vplug,55,65,129,211
wavelet_hor_6406_3_2_3943_3944.jpg,217,1940,vplug,11,797,79,971
wavelet_hor_6406_3_2_3943_3944.jpg,217,1940,hplug,137,61,213,137
wavelet_hor_6406_3_2_3943_3944.jpg,217,1940,hplug,53,411,129,493
wavelet_hor_6406_3_2_3943_3944.jpg,217,1940,hplug,127,431,201,503
wavelet_hor_6406_3_2_3943_3944.jpg,217,1940,hplug,111,867,187,939
wavelet_hor_6406_3_2_3943_3944.jpg,217,1940,hplug,115,1413,201,1499
wavelet_hor_6406_3_2_3943_3944.jpg,217,1940,scal,61,1109,175,1215
wavelet_hor_6406_3_2_3943_3944.jpg,217,1940,scal,47,1219,159,1317
wavelet_vert_6406_3_2_4356_4357.jpg,232,2114,vplug,124,127,200,273
wavelet_vert_6406_3_2_4356_4357.jpg,232,2114,vplug,121,440,195,644
wavelet_vert_6406_3_2_4356_4357.jpg,232,2114,vplug,130,1479,215,1694
wavelet_vert_6406_3_2_4356_4357.jpg,232,2114,scal,60,1286,176,1392
wavelet_vert_6406_3_2_4356_4357.jpg,232,2114,hplug,15,162,97,236
wavelet_vert_6406_3_2_4356_4357.jpg,232,2114,hplug,34,490,110,568
wavelet_vert_6406_3_2_4356_4357.jpg,232,2114,hplug,30,1051,115,1131
wavelet_vert_6406_3_2_4356_4357.jpg,232,2114,hplug,26,1512,108,1588
wavelet_vert_6406_3_2_4356_4357.jpg,232,2114,hplug,54,1864,128,1944
wavelet_vert_6406_3_2_4356_4357.jpg,232,2114,vplug,147,1792,200,1999
wavelet_hor_6406_3_2_4144_4145.jpg,230,1938,vplug,44,16,124,164
wavelet_hor_6406_3_2_4144_4145.jpg,230,1938,hplug,142,58,222,130
wavelet_hor_6406_3_2_4144_4145.jpg,230,1938,hplug,122,960,198,1032
wavelet_hor_6406_3_2_4144_4145.jpg,230,1938,hplug,126,1444,200,1520
wavelet_hor_6406_3_2_4144_4145.jpg,230,1938,scal,54,1628,156,1726
wavelet_hor_6406_3_2_4144_4145.jpg,230,1938,scal,42,1724,144,1824
"wavelet_vert_6406_3_2_3981_3981,47.jpg",211,936,vplug,27,2,85,176
"wavelet_vert_6406_3_2_3981_3981,47.jpg",211,936,hplug,128,46,204,120
"wavelet_vert_6406_3_2_3981_3981,47.jpg",211,936,hplug,112,441,197,516
"wavelet_vert_6406_3_2_3981_3981,47.jpg",211,936,scal,46,531,150,633
"wavelet_vert_6406_3_2_3981_3981,47.jpg",211,936,scal,45,634,156,734
wavelet_vert_6406_3_2_3936_3937.jpg,206,1938,vplug,20,158,96,336
wavelet_vert_6406_3_2_3936_3937.jpg,206,1938,vplug,1,390,82,582
wavelet_vert_6406_3_2_3936_3937.jpg,206,1938,vplug,16,770,100,948
wavelet_vert_6406_3_2_3936_3937.jpg,206,1938,hplug,102,448,186,532
wavelet_vert_6406_3_2_3936_3937.jpg,206,1938,hplug,112,166,194,238
wavelet_vert_6406_3_2_3936_3937.jpg,206,1938,hplug,116,844,190,916
wavelet_vert_6406_3_2_3936_3937.jpg,206,1938,hplug,102,1402,178,1474
wavelet_vert_6406_3_2_3936_3937.jpg,206,1938,scal,50,1036,148,1132
wavelet_vert_6406_3_2_3936_3937.jpg,206,1938,scal,46,1138,146,1234
wavelet_hor_6406_3_2_4354_4355.jpg,243,2156,hplug,31,204,120,275
wavelet_hor_6406_3_2_4354_4355.jpg,243,2156,hplug,25,1055,107,1135
wavelet_hor_6406_3_2_4354_4355.jpg,243,2156,hplug,27,1644,109,1719
wavelet_hor_6406_3_2_4354_4355.jpg,243,2156,hplug,40,606,118,681
wavelet_hor_6406_3_2_4354_4355.jpg,243,2156,vplug,120,508,216,721
wavelet_hor_6406_3_2_4354_4355.jpg,243,2156,vplug,136,972,214,1175
wavelet_hor_6406_3_2_4354_4355.jpg,243,2156,vplug,134,1628,211,1837
wavelet_hor_6406_3_2_4354_4355.jpg,243,2156,scal,42,761,151,868
wavelet_hor_6406_3_2_4354_4355.jpg,243,2156,scal,40,870,160,977
wavelet_vert_6406_3_2_3931_3932.jpg,226,1934,hplug,132,419,200,486
wavelet_vert_6406_3_2_3931_3932.jpg,226,1934,hplug,133,968,203,1036
wavelet_vert_6406_3_2_3931_3932.jpg,226,1934,hplug,31,1348,99,1412
wavelet_vert_6406_3_2_3931_3932.jpg,226,1934,vplug,43,326,116,508
wavelet_vert_6406_3_2_3931_3932.jpg,226,1934,vplug,123,1302,181,1473
wavelet_vert_6406_3_2_3931_3932.jpg,226,1934,scal,67,553,164,649
wavelet_vert_6406_3_2_3931_3932.jpg,226,1934,scal,67,660,164,758
wavelet_vert_6406_3_2_3931_3932.jpg,226,1934,hplug,120,1842,187,1908
wavelet_vert_6406_3_2_4109_4110.jpg,237,2290,hplug,112,8,212,84
wavelet_vert_6406_3_2_4109_4110.jpg,237,2290,hplug,124,565,216,656
wavelet_vert_6406_3_2_4109_4110.jpg,237,2290,hplug,119,1013,212,1103
wavelet_vert_6406_3_2_4109_4110.jpg,237,2290,hplug,135,1617,216,1696
wavelet_vert_6406_3_2_4109_4110.jpg,237,2290,hplug,43,1617,128,1696
wavelet_vert_6406_3_2_4109_4110.jpg,237,2290,scal,45,1870,166,1982
wavelet_vert_6406_3_2_4109_4110.jpg,237,2290,scal,43,1984,169,2098
wavelet_vert_6406_3_2_4109_4110.jpg,237,2290,vplug,35,982,109,1208
wavelet_vert_6406_3_2_4109_4110.jpg,237,2290,vplug,66,1465,152,1617
wavelet_vert_6406_3_2_3989_3990.jpg,228,1932,hplug,137,55,219,127
wavelet_vert_6406_3_2_3989_3990.jpg,228,1932,hplug,129,457,215,533
wavelet_vert_6406_3_2_3989_3990.jpg,228,1932,hplug,19,1045,93,1119
wavelet_vert_6406_3_2_3989_3990.jpg,228,1932,hplug,21,1417,103,1495
wavelet_vert_6406_3_2_3989_3990.jpg,228,1932,scal,53,1629,157,1719
wavelet_vert_6406_3_2_3989_3990.jpg,228,1932,scal,51,1719,153,1817
wavelet_vert_6406_3_2_3989_3990.jpg,228,1932,vplug,119,1419,203,1621
wavelet_vert_6406_3_2_3989_3990.jpg,228,1932,vplug,127,961,228,1133
"wavelet_hor_6406_3_2_4298,50_4299.jpg",208,1120,vplug,127,587,208,768
"wavelet_hor_6406_3_2_4298,50_4299.jpg",208,1120,hplug,21,676,98,749
wavelet_hor_6406_3_2_4092_4093.jpg,217,1949,vplug,17,835,93,1011
wavelet_hor_6406_3_2_4092_4093.jpg,217,1949,vplug,31,83,93,289
wavelet_hor_6406_3_2_4092_4093.jpg,217,1949,hplug,131,147,211,223
wavelet_hor_6406_3_2_4092_4093.jpg,217,1949,hplug,131,551,207,621
wavelet_hor_6406_3_2_4092_4093.jpg,217,1949,hplug,123,1307,201,1381
wavelet_hor_6406_3_2_4092_4093.jpg,217,1949,hplug,115,915,187,993
wavelet_hor_6406_3_2_4092_4093.jpg,217,1949,scal,39,1717,155,1815
wavelet_hor_6406_3_2_4092_4093.jpg,217,1949,scal,39,1853,140,1949
wavelet_hor_6406_3_2_4322_4323.jpg,212,1963,hplug,23,66,96,131
wavelet_hor_6406_3_2_4322_4323.jpg,212,1963,hplug,15,529,90,609
wavelet_hor_6406_3_2_4322_4323.jpg,212,1963,hplug,3,837,82,907
wavelet_hor_6406_3_2_4322_4323.jpg,212,1963,vplug,109,504,178,721
wavelet_hor_6406_3_2_4322_4323.jpg,212,1963,vplug,121,33,203,166
wavelet_hor_6406_3_2_4322_4323.jpg,212,1963,vplug,101,833,196,953
wavelet_hor_6406_3_2_4095_4096.jpg,244,2261,vplug,28,1,113,154
wavelet_hor_6406_3_2_4095_4096.jpg,244,2261,vplug,9,910,109,1096
wavelet_hor_6406_3_2_4095_4096.jpg,244,2261,vplug,41,1780,141,1901
wavelet_hor_6406_3_2_4095_4096.jpg,244,2261,vplug,34,2187,118,2259
wavelet_hor_6406_3_2_4095_4096.jpg,244,2261,scal,46,1289,167,1403
wavelet_hor_6406_3_2_4095_4096.jpg,244,2261,scal,51,1408,176,1512
wavelet_hor_6406_3_2_4095_4096.jpg,244,2261,hplug,123,54,213,133
wavelet_hor_6406_3_2_4095_4096.jpg,244,2261,hplug,137,382,232,466
wavelet_hor_6406_3_2_4095_4096.jpg,244,2261,hplug,130,945,227,1036
wavelet_hor_6406_3_2_4095_4096.jpg,244,2261,hplug,18,1708,132,1780
wavelet_vert_6406_3_2_4073_4074.jpg,231,2124,hplug,109,71,196,152
wavelet_vert_6406_3_2_4073_4074.jpg,231,2124,hplug,120,521,212,597
wavelet_vert_6406_3_2_4073_4074.jpg,231,2124,hplug,118,1069,205,1149
wavelet_vert_6406_3_2_4073_4074.jpg,231,2124,hplug,131,1665,203,1743
wavelet_vert_6406_3_2_4073_4074.jpg,231,2124,vplug,7,1045,83,1208
wavelet_vert_6406_3_2_4073_4074.jpg,231,2124,vplug,7,728,55,899
wavelet_vert_6406_3_2_4073_4074.jpg,231,2124,vplug,1,499,79,680
wavelet_vert_6406_3_2_4073_4074.jpg,231,2124,vplug,18,34,96,171
wavelet_vert_6406_3_2_4073_4074.jpg,231,2124,scal,55,699,159,806
wavelet_hor_6406_3_2_4290_4291.jpg,250,2203,hplug,53,1668,110,1743
wavelet_hor_6406_3_2_4290_4291.jpg,250,2203,hplug,33,93,119,170
wavelet_hor_6406_3_2_4290_4291.jpg,250,2203,vplug,137,54,235,227
wavelet_hor_6406_3_2_4068_4069.jpg,246,2243,vplug,21,15,114,233
wavelet_hor_6406_3_2_4068_4069.jpg,246,2243,vplug,14,1603,96,1794
wavelet_hor_6406_3_2_4068_4069.jpg,246,2243,hplug,140,73,228,157
wavelet_hor_6406_3_2_4068_4069.jpg,246,2243,hplug,149,1082,233,1166
wavelet_hor_6406_3_2_4068_4069.jpg,246,2243,hplug,142,1643,235,1733
wavelet_hor_6406_3_2_4068_4069.jpg,246,2243,scal,61,2015,180,2124
wavelet_hor_6406_3_2_4068_4069.jpg,246,2243,scal,56,1885,163,1999
wavelet_hor_6406_3_2_4012_4013.jpg,208,2024,hplug,127,128,208,204
wavelet_hor_6406_3_2_4012_4013.jpg,208,2024,hplug,123,971,200,1055
wavelet_hor_6406_3_2_4012_4013.jpg,208,2024,hplug,117,1434,202,1511
wavelet_hor_6406_3_2_4012_4013.jpg,208,2024,hplug,127,436,204,511
wavelet_hor_6406_3_2_4012_4013.jpg,208,2024,vplug,38,384,98,592
wavelet_hor_6406_3_2_4012_4013.jpg,208,2024,vplug,23,90,98,261
wavelet_hor_6406_3_2_4012_4013.jpg,208,2024,scal,90,1628,181,1717
wavelet_hor_6406_3_2_4012_4013.jpg,208,2024,scal,54,1753,154,1848
wavelet_vert_6406_3_2_4100_4101.jpg,230,2190,vplug,1,1069,80,1216
wavelet_vert_6406_3_2_4100_4101.jpg,230,2190,vplug,46,137,107,300
wavelet_vert_6406_3_2_4100_4101.jpg,230,2190,hplug,121,185,211,266
wavelet_vert_6406_3_2_4100_4101.jpg,230,2190,hplug,125,1082,211,1166
wavelet_vert_6406_3_2_4100_4101.jpg,230,2190,hplug,41,1546,102,1639
wavelet_vert_6406_3_2_4100_4101.jpg,230,2190,scal,48,1907,164,2019
wavelet_vert_6406_3_2_4100_4101.jpg,230,2190,scal,48,2023,166,2128
wavelet_hor_6406_3_2_4313_4314.jpg,230,2157,vplug,133,101,218,255
wavelet_hor_6406_3_2_4313_4314.jpg,230,2157,vplug,135,410,215,670
wavelet_hor_6406_3_2_4313_4314.jpg,230,2157,vplug,133,990,222,1210
wavelet_hor_6406_3_2_4313_4314.jpg,230,2157,vplug,144,1435,229,1670
wavelet_hor_6406_3_2_4313_4314.jpg,230,2157,vplug,140,1979,230,2144
wavelet_hor_6406_3_2_4313_4314.jpg,230,2157,hplug,29,141,107,215
wavelet_hor_6406_3_2_4313_4314.jpg,230,2157,hplug,20,510,107,588
wavelet_hor_6406_3_2_4313_4314.jpg,230,2157,hplug,44,1010,124,1095
wavelet_hor_6406_3_2_4313_4314.jpg,230,2157,hplug,27,1555,109,1641
wavelet_hor_6406_3_2_4313_4314.jpg,230,2157,hplug,27,2004,115,2088
wavelet_hor_6406_3_2_4313_4314.jpg,230,2157,scal,67,704,182,815
wavelet_hor_6406_3_2_4313_4314.jpg,230,2157,scal,62,812,167,921
wavelet_hor_6406_3_2_3975_3976.jpg,207,1930,hplug,128,344,207,422
wavelet_hor_6406_3_2_3975_3976.jpg,207,1930,hplug,118,808,206,886
wavelet_hor_6406_3_2_3975_3976.jpg,207,1930,scal,28,1696,136,1792
wavelet_hor_6406_3_2_3975_3976.jpg,207,1930,scal,32,1790,148,1892
wavelet_hor_6406_3_2_3998_3999.jpg,212,1949,hplug,105,465,183,543
wavelet_hor_6406_3_2_3998_3999.jpg,212,1949,hplug,107,859,191,937
wavelet_hor_6406_3_2_3998_3999.jpg,212,1949,hplug,101,1643,183,1721
wavelet_hor_6406_3_2_3998_3999.jpg,212,1949,scal,57,321,161,423
wavelet_hor_6406_3_2_3998_3999.jpg,212,1949,scal,57,221,165,321
wavelet_hor_6406_3_2_3998_3999.jpg,212,1949,vplug,31,437,101,623
wavelet_hor_6406_3_2_3998_3999.jpg,212,1949,vplug,17,733,85,937
wavelet_hor_6406_3_2_3998_3999.jpg,212,1949,vplug,7,1635,87,1785
wavelet_hor_6406_3_2_3949_3950.jpg,257,1950,hplug,87,932,169,998
wavelet_hor_6406_3_2_3949_3950.jpg,257,1950,scal,67,1214,171,1320
wavelet_hor_6406_3_2_4076_4077.jpg,242,2137,scal,53,1234,168,1340
wavelet_hor_6406_3_2_4076_4077.jpg,242,2137,scal,50,1349,166,1451
wavelet_hor_6406_3_2_4076_4077.jpg,242,2137,vplug,17,1485,104,1674
wavelet_hor_6406_3_2_4076_4077.jpg,242,2137,hplug,121,1558,210,1642
wavelet_hor_6406_3_2_4076_4077.jpg,242,2137,hplug,135,1000,224,1082
wavelet_hor_6406_3_2_4076_4077.jpg,242,2137,hplug,137,480,221,565
wavelet_vert_6406_3_2_4081_4082.jpg,226,1944,vplug,18,435,92,603
wavelet_vert_6406_3_2_4081_4082.jpg,226,1944,vplug,20,1403,98,1575
wavelet_vert_6406_3_2_4081_4082.jpg,226,1944,hplug,138,451,212,525
wavelet_vert_6406_3_2_4081_4082.jpg,226,1944,hplug,126,69,210,141
wavelet_vert_6406_3_2_4081_4082.jpg,226,1944,hplug,140,953,210,1025
wavelet_vert_6406_3_2_4081_4082.jpg,226,1944,hplug,112,1445,190,1517
wavelet_vert_6406_3_2_4081_4082.jpg,226,1944,scal,38,1181,142,1275
wavelet_vert_6406_3_2_4081_4082.jpg,226,1944,scal,48,1277,158,1373
wavelet_hor_6406_3_2_4330_4331.jpg,233,2078,vplug,121,8,217,246
wavelet_hor_6406_3_2_4330_4331.jpg,233,2078,vplug,123,504,217,731
wavelet_hor_6406_3_2_4330_4331.jpg,233,2078,vplug,123,1018,204,1263
wavelet_hor_6406_3_2_4330_4331.jpg,233,2078,hplug,36,59,121,138
wavelet_hor_6406_3_2_4330_4331.jpg,233,2078,hplug,29,606,110,686
wavelet_hor_6406_3_2_4330_4331.jpg,233,2078,hplug,23,1012,114,1099
wavelet_hor_6406_3_2_4330_4331.jpg,233,2078,scal,53,731,168,842
wavelet_hor_6406_3_2_4330_4331.jpg,233,2078,scal,46,850,157,952
wavelet_hor_6406_3_2_3971_3972.jpg,226,1944,vplug,36,43,116,233
wavelet_hor_6406_3_2_3971_3972.jpg,226,1944,vplug,32,893,124,1053
wavelet_hor_6406_3_2_3971_3972.jpg,226,1944,vplug,1,1493,88,1659
wavelet_hor_6406_3_2_3971_3972.jpg,226,1944,hplug,136,921,212,1007
wavelet_hor_6406_3_2_3971_3972.jpg,226,1944,hplug,120,1517,202,1601
wavelet_hor_6406_3_2_3971_3972.jpg,226,1944,hplug,132,57,210,135
wavelet_hor_6406_3_2_3971_3972.jpg,226,1944,scal,38,1179,142,1285
wavelet_hor_6406_3_2_3971_3972.jpg,226,1944,scal,32,1285,152,1385
wavelet_vert_6406_3_2_3995_3996.jpg,217,1930,hplug,113,176,201,258
wavelet_vert_6406_3_2_3995_3996.jpg,217,1930,hplug,119,476,199,558
wavelet_vert_6406_3_2_3995_3996.jpg,217,1930,hplug,113,1082,189,1158
wavelet_vert_6406_3_2_3995_3996.jpg,217,1930,hplug,103,1438,187,1516
wavelet_vert_6406_3_2_3995_3996.jpg,217,1930,vplug,21,1432,93,1638
wavelet_vert_6406_3_2_3995_3996.jpg,217,1930,vplug,21,974,93,1200
wavelet_vert_6406_3_2_3995_3996.jpg,217,1930,vplug,41,442,117,646
wavelet_vert_6406_3_2_3995_3996.jpg,217,1930,vplug,39,94,103,300
wavelet_vert_6406_3_2_3995_3996.jpg,217,1930,scal,75,686,171,782
wavelet_vert_6406_3_2_3995_3996.jpg,217,1930,scal,75,782,179,888
wavelet_hor_6406_3_2_4329_4330.jpg,237,2107,hplug,130,22,186,87
wavelet_hor_6406_3_2_4329_4330.jpg,237,2107,hplug,154,85,232,157
wavelet_hor_6406_3_2_4329_4330.jpg,237,2107,hplug,34,602,115,678
wavelet_hor_6406_3_2_4329_4330.jpg,237,2107,hplug,32,1165,115,1248
wavelet_hor_6406_3_2_4329_4330.jpg,237,2107,hplug,34,1867,117,1948
wavelet_hor_6406_3_2_4329_4330.jpg,237,2107,scal,76,800,162,904
wavelet_hor_6406_3_2_4329_4330.jpg,237,2107,scal,49,904,167,1015
wavelet_hor_6406_3_2_4329_4330.jpg,237,2107,vplug,35,1,115,222
wavelet_hor_6406_3_2_4329_4330.jpg,237,2107,vplug,115,552,197,765
wavelet_hor_6406_3_2_4329_4330.jpg,237,2107,vplug,130,1135,215,1407
wavelet_hor_6406_3_2_4329_4330.jpg,237,2107,vplug,121,1757,208,1976
wavelet_hor_6406_3_2_4303_4304.jpg,211,2072,vplug,1,5,89,169
wavelet_hor_6406_3_2_4303_4304.jpg,211,2072,vplug,129,1220,206,1386
wavelet_hor_6406_3_2_4303_4304.jpg,211,2072,hplug,125,45,210,126
wavelet_hor_6406_3_2_4303_4304.jpg,211,2072,hplug,20,1232,106,1313
wavelet_hor_6406_3_2_4303_4304.jpg,211,2072,hplug,14,1483,99,1569
wavelet_hor_6406_3_2_4303_4304.jpg,211,2072,scal,38,1828,148,1939
wavelet_vert_6406_3_2_4116_4117.jpg,222,2123,scal,42,1875,155,1980
wavelet_vert_6406_3_2_4116_4117.jpg,222,2123,scal,42,1986,160,2091
wavelet_vert_6406_3_2_4116_4117.jpg,222,2123,hplug,125,1449,208,1530
wavelet_vert_6406_3_2_4116_4117.jpg,222,2123,hplug,136,1036,216,1112
wavelet_vert_6406_3_2_4116_4117.jpg,222,2123,hplug,145,538,222,617
wavelet_vert_6406_3_2_4116_4117.jpg,222,2123,hplug,125,125,212,199
wavelet_vert_6406_3_2_4116_4117.jpg,222,2123,vplug,23,119,105,323
wavelet_vert_6406_3_2_4116_4117.jpg,222,2123,vplug,21,997,103,1188
wavelet_vert_6406_3_2_4116_4117.jpg,222,2123,vplug,29,502,86,699
wavelet_hor_6406_3_2_4112_4113.jpg,227,2125,vplug,23,1463,94,1631
wavelet_hor_6406_3_2_4112_4113.jpg,227,2125,vplug,10,974,88,1172
wavelet_hor_6406_3_2_4112_4113.jpg,227,2125,vplug,36,72,90,235
wavelet_hor_6406_3_2_4112_4113.jpg,227,2125,hplug,118,122,205,196
wavelet_hor_6406_3_2_4112_4113.jpg,227,2125,hplug,138,544,218,626
wavelet_hor_6406_3_2_4112_4113.jpg,227,2125,hplug,131,1039,210,1118
wavelet_hor_6406_3_2_4112_4113.jpg,227,2125,hplug,114,1479,203,1559
wavelet_hor_6406_3_2_4112_4113.jpg,227,2125,hplug,18,1994,107,2074
wavelet_hor_6406_3_2_4112_4113.jpg,227,2125,scal,42,261,157,363
wavelet_hor_6406_3_2_4112_4113.jpg,227,2125,scal,40,374,151,474
wavelet_vert_6406_3_2_3949_3950.jpg,257,1950,hplug,87,932,169,998
wavelet_vert_6406_3_2_3949_3950.jpg,257,1950,scal,67,1214,171,1320
wavelet_vert_6406_3_2_4328_4329.jpg,229,2115,scal,56,1721,167,1826
wavelet_vert_6406_3_2_4328_4329.jpg,229,2115,scal,48,1832,158,1939
wavelet_vert_6406_3_2_4328_4329.jpg,229,2115,vplug,117,91,204,219
wavelet_vert_6406_3_2_4328_4329.jpg,229,2115,vplug,122,430,211,611
wavelet_vert_6406_3_2_4328_4329.jpg,229,2115,vplug,113,898,206,1098
wavelet_vert_6406_3_2_4328_4329.jpg,229,2115,vplug,115,1487,195,1693
wavelet_vert_6406_3_2_4328_4329.jpg,229,2115,hplug,132,17,211,91
wavelet_vert_6406_3_2_4328_4329.jpg,229,2115,hplug,22,474,111,552
wavelet_vert_6406_3_2_4328_4329.jpg,229,2115,hplug,8,978,95,1056
wavelet_vert_6406_3_2_4328_4329.jpg,229,2115,hplug,24,1502,113,1584
wavelet_hor_6406_3_2_4366_4367.jpg,230,2076,hplug,109,492,184,562
wavelet_hor_6406_3_2_4366_4367.jpg,230,2076,hplug,113,990,192,1068
wavelet_hor_6406_3_2_4366_4367.jpg,230,2076,hplug,118,1941,194,2011
