filename,width,height,class,xmin,ymin,xmax,ymax
sobel_gray_6406_3_2_4093_4094.jpg,208,1944,vplug,41,1793,110,1944
sobel_gray_6406_3_2_4093_4094.jpg,208,1944,vplug,13,1253,83,1387
sobel_gray_6406_3_2_4334_4335.jpg,220,1955,hplug,41,22,117,92
sobel_gray_6406_3_2_4334_4335.jpg,220,1955,hplug,35,472,111,544
sobel_gray_6406_3_2_4334_4335.jpg,220,1955,hplug,23,836,105,912
sobel_gray_6406_3_2_4334_4335.jpg,220,1955,hplug,21,1222,99,1296
sobel_gray_6406_3_2_4334_4335.jpg,220,1955,hplug,21,1818,107,1892
sobel_gray_6406_3_2_4334_4335.jpg,220,1955,vplug,123,430,203,612
sobel_gray_6406_3_2_4334_4335.jpg,220,1955,vplug,127,8,213,166
sobel_gray_6406_3_2_4334_4335.jpg,220,1955,vplug,115,808,203,984
sobel_gray_6406_3_2_4334_4335.jpg,220,1955,vplug,113,1136,187,1342
sobel_gray_6406_3_2_4334_4335.jpg,220,1955,vplug,111,1794,206,1955
sobel_gray_6406_3_2_4334_4335.jpg,220,1955,scal,55,640,157,732
sobel_gray_6406_3_2_4045_4046.jpg,234,2237,vplug,11,26,97,249
sobel_gray_6406_3_2_4045_4046.jpg,234,2237,scal,71,1572,176,1684
sobel_gray_6406_3_2_4045_4046.jpg,234,2237,scal,62,1691,174,1798
sobel_gray_6406_3_2_4045_4046.jpg,234,2237,hplug,111,84,197,163
sobel_gray_6406_3_2_4024_4025.jpg,203,1953,vplug,46,613,136,785
sobel_gray_6406_3_2_4024_4025.jpg,203,1953,vplug,40,861,118,1033
sobel_gray_6406_3_2_4024_4025.jpg,203,1953,vplug,30,1341,106,1503
sobel_gray_6406_3_2_4024_4025.jpg,203,1953,hplug,136,643,203,715
sobel_gray_6406_3_2_4024_4025.jpg,203,1953,hplug,130,957,203,1021
sobel_gray_6406_3_2_4024_4025.jpg,203,1953,hplug,118,1373,196,1447
sobel_gray_6406_3_2_4024_4025.jpg,203,1953,scal,56,1071,160,1173
sobel_gray_6406_3_2_4024_4025.jpg,203,1953,scal,72,1233,170,1331
sobel_gray_6406_3_2_4303_4304.jpg,211,2072,vplug,1,5,89,169
sobel_gray_6406_3_2_4303_4304.jpg,211,2072,vplug,129,1220,206,1386
sobel_gray_6406_3_2_4303_4304.jpg,211,2072,hplug,125,45,210,126
sobel_gray_6406_3_2_4303_4304.jpg,211,2072,hplug,20,1232,106,1313
sobel_gray_6406_3_2_4303_4304.jpg,211,2072,hplug,14,1483,99,1569
sobel_gray_6406_3_2_4303_4304.jpg,211,2072,scal,38,1828,148,1939
sobel_gray_6406_3_2_4352_4353.jpg,236,2126,scal,32,1272,147,1376
sobel_gray_6406_3_2_4352_4353.jpg,236,2126,scal,47,1379,152,1481
sobel_gray_6406_3_2_4352_4353.jpg,236,2126,hplug,128,931,210,1016
sobel_gray_6406_3_2_4352_4353.jpg,236,2126,hplug,28,537,110,618
sobel_gray_6406_3_2_4352_4353.jpg,236,2126,hplug,17,55,91,133
sobel_gray_6406_3_2_4352_4353.jpg,236,2126,hplug,123,1539,210,1622
sobel_gray_6406_3_2_4352_4353.jpg,236,2126,vplug,110,1,210,150
sobel_gray_6406_3_2_4352_4353.jpg,236,2126,vplug,156,442,223,633
sobel_gray_6406_3_2_4352_4353.jpg,236,2126,vplug,21,892,93,1070
sobel_gray_6406_3_2_4352_4353.jpg,236,2126,vplug,26,1533,112,1687
sobel_gray_6406_3_2_4319_4320.jpg,216,1954,scal,33,1578,131,1676
sobel_gray_6406_3_2_4319_4320.jpg,216,1954,scal,31,1686,131,1784
sobel_gray_6406_3_2_4319_4320.jpg,216,1954,vplug,133,1,207,204
sobel_gray_6406_3_2_4319_4320.jpg,216,1954,vplug,119,854,197,1080
sobel_gray_6406_3_2_4319_4320.jpg,216,1954,vplug,115,1294,197,1518
sobel_gray_6406_3_2_4319_4320.jpg,216,1954,hplug,119,422,193,494
sobel_gray_6406_3_2_4319_4320.jpg,216,1954,hplug,27,54,103,126
sobel_gray_6406_3_2_4319_4320.jpg,216,1954,hplug,29,930,107,1006
sobel_gray_6406_3_2_4319_4320.jpg,216,1954,hplug,19,1336,93,1412
sobel_gray_6406_3_2_3947_3948.jpg,257,1945,hplug,177,103,257,171
sobel_gray_6406_3_2_3947_3948.jpg,257,1945,hplug,169,469,245,543
sobel_gray_6406_3_2_3947_3948.jpg,257,1945,hplug,147,973,231,1047
sobel_gray_6406_3_2_3947_3948.jpg,257,1945,hplug,39,1423,119,1501
sobel_gray_6406_3_2_3947_3948.jpg,257,1945,scal,81,671,189,777
sobel_gray_6406_3_2_3947_3948.jpg,257,1945,scal,71,783,173,875
sobel_gray_6406_3_2_3947_3948.jpg,257,1945,vplug,43,411,125,533
sobel_gray_6406_3_2_3947_3948.jpg,257,1945,vplug,47,893,119,1091
sobel_gray_6406_3_2_3947_3948.jpg,257,1945,vplug,127,1403,219,1609
sobel_gray_6406_3_2_4324_4325.jpg,212,1930,hplug,17,814,95,890
sobel_gray_6406_3_2_4324_4325.jpg,212,1930,hplug,13,1326,91,1402
sobel_gray_6406_3_2_4324_4325.jpg,212,1930,scal,47,986,147,1088
sobel_gray_6406_3_2_4324_4325.jpg,212,1930,scal,47,1104,153,1206
sobel_gray_6406_3_2_4324_4325.jpg,212,1930,vplug,105,1248,183,1432
sobel_gray_6406_3_2_4324_4325.jpg,212,1930,vplug,107,742,187,954
sobel_gray_6406_3_2_4028_4029.jpg,226,2033,hplug,115,32,194,107
sobel_gray_6406_3_2_4028_4029.jpg,226,2033,hplug,117,421,194,500
sobel_gray_6406_3_2_4028_4029.jpg,226,2033,hplug,115,1461,194,1540
sobel_gray_6406_3_2_4028_4029.jpg,226,2033,vplug,9,361,92,511
sobel_gray_6406_3_2_4028_4029.jpg,226,2033,scal,67,1632,174,1732
sobel_gray_6406_3_2_4028_4029.jpg,226,2033,scal,69,1732,172,1838
sobel_gray_6406_3_2_4140_4141.jpg,220,1924,hplug,129,515,201,583
sobel_gray_6406_3_2_4140_4141.jpg,220,1924,hplug,119,887,193,957
sobel_gray_6406_3_2_4140_4141.jpg,220,1924,hplug,107,1373,187,1449
sobel_gray_6406_3_2_4140_4141.jpg,220,1924,vplug,13,451,101,639
sobel_gray_6406_3_2_4140_4141.jpg,220,1924,vplug,33,831,117,1033
sobel_gray_6406_3_2_4140_4141.jpg,220,1924,vplug,59,1249,113,1385
sobel_gray_6406_3_2_4140_4141.jpg,220,1924,scal,37,1653,135,1747
sobel_gray_6406_3_2_4140_4141.jpg,220,1924,scal,41,1755,139,1851
sobel_gray_6406_3_2_3972_3973.jpg,217,1977,hplug,123,77,209,146
sobel_gray_6406_3_2_3972_3973.jpg,217,1977,hplug,115,458,198,526
sobel_gray_6406_3_2_3972_3973.jpg,217,1977,hplug,133,948,203,1022
sobel_gray_6406_3_2_3972_3973.jpg,217,1977,hplug,123,1420,205,1501
sobel_gray_6406_3_2_3972_3973.jpg,217,1977,scal,60,575,174,671
sobel_gray_6406_3_2_3972_3973.jpg,217,1977,scal,29,667,152,767
sobel_gray_6406_3_2_3972_3973.jpg,217,1977,vplug,3,936,96,1107
sobel_gray_6406_3_2_3972_3973.jpg,217,1977,vplug,29,1326,119,1516
sobel_gray_6406_3_2_4293_4294.jpg,241,2208,vplug,126,66,226,257
sobel_gray_6406_3_2_4293_4294.jpg,241,2208,vplug,48,1464,121,1644
sobel_gray_6406_3_2_4293_4294.jpg,241,2208,hplug,116,780,194,859
sobel_gray_6406_3_2_4293_4294.jpg,241,2208,hplug,137,1514,221,1594
sobel_gray_6406_3_2_4293_4294.jpg,241,2208,hplug,30,94,119,166
sobel_gray_6406_3_2_4293_4294.jpg,241,2208,scal,53,937,171,1055
sobel_gray_6406_3_2_4293_4294.jpg,241,2208,scal,55,1057,171,1171
sobel_gray_6406_3_2_4111_4112.jpg,245,2252,scal,46,220,165,334
sobel_gray_6406_3_2_4111_4112.jpg,245,2252,scal,46,343,162,452
sobel_gray_6406_3_2_4111_4112.jpg,245,2252,hplug,127,538,218,622
sobel_gray_6406_3_2_4111_4112.jpg,245,2252,hplug,130,1080,223,1164
sobel_gray_6406_3_2_4111_4112.jpg,245,2252,hplug,132,1790,220,1876
sobel_gray_6406_3_2_4111_4112.jpg,245,2252,vplug,34,499,118,685
sobel_gray_6406_3_2_4111_4112.jpg,245,2252,vplug,32,1015,118,1199
sobel_gray_6406_3_2_4111_4112.jpg,245,2252,vplug,18,1727,106,1906
sobel_gray_6406_3_2_4309_4310.jpg,240,2153,hplug,36,53,118,137
sobel_gray_6406_3_2_4309_4310.jpg,240,2153,hplug,29,497,112,570
sobel_gray_6406_3_2_4309_4310.jpg,240,2153,hplug,36,948,112,1024
sobel_gray_6406_3_2_4309_4310.jpg,240,2153,hplug,27,1430,107,1515
sobel_gray_6406_3_2_4309_4310.jpg,240,2153,vplug,149,4,225,204
sobel_gray_6406_3_2_4309_4310.jpg,240,2153,vplug,143,457,216,684
sobel_gray_6406_3_2_4309_4310.jpg,240,2153,vplug,147,1408,232,1599
sobel_gray_6406_3_2_4309_4310.jpg,240,2153,scal,87,1699,198,1813
sobel_gray_6406_3_2_4309_4310.jpg,240,2153,scal,83,1817,203,1926
sobel_gray_6406_3_2_4309_4310.jpg,240,2153,vplug,140,930,220,1097
sobel_gray_6406_3_2_4129_4130.jpg,219,1950,scal,46,116,148,218
sobel_gray_6406_3_2_4129_4130.jpg,219,1950,scal,52,222,156,316
sobel_gray_6406_3_2_4129_4130.jpg,219,1950,vplug,36,430,108,566
sobel_gray_6406_3_2_4129_4130.jpg,219,1950,vplug,22,914,94,1054
sobel_gray_6406_3_2_4129_4130.jpg,219,1950,vplug,20,1394,92,1544
sobel_gray_6406_3_2_4129_4130.jpg,219,1950,hplug,116,446,194,518
sobel_gray_6406_3_2_4129_4130.jpg,219,1950,hplug,104,952,178,1030
sobel_gray_6406_3_2_4129_4130.jpg,219,1950,hplug,116,1432,196,1508
sobel_gray_6406_3_2_4348_4349.jpg,234,2145,hplug,22,98,111,178
sobel_gray_6406_3_2_4348_4349.jpg,234,2145,hplug,29,546,117,629
sobel_gray_6406_3_2_4348_4349.jpg,234,2145,hplug,20,1200,97,1275
sobel_gray_6406_3_2_4348_4349.jpg,234,2145,hplug,26,1633,109,1715
sobel_gray_6406_3_2_4348_4349.jpg,234,2145,vplug,124,15,200,178
sobel_gray_6406_3_2_4348_4349.jpg,234,2145,vplug,142,540,206,678
sobel_gray_6406_3_2_4348_4349.jpg,234,2145,vplug,122,1578,215,1738
sobel_gray_6406_3_2_4348_4349.jpg,234,2145,scal,46,1758,160,1858
sobel_gray_6406_3_2_4348_4349.jpg,234,2145,scal,49,1869,162,1964
sobel_gray_6406_3_2_4121_4122.jpg,218,2117,vplug,30,3,117,199
sobel_gray_6406_3_2_4121_4122.jpg,218,2117,vplug,30,2018,111,2117
sobel_gray_6406_3_2_4121_4122.jpg,218,2117,hplug,30,512,112,592
sobel_gray_6406_3_2_4121_4122.jpg,218,2117,hplug,130,53,210,131
sobel_gray_6406_3_2_4121_4122.jpg,218,2117,hplug,56,1053,156,1129
sobel_gray_6406_3_2_4121_4122.jpg,218,2117,hplug,125,996,208,1072
sobel_gray_6406_3_2_4121_4122.jpg,218,2117,hplug,127,1644,212,1725
sobel_gray_6406_3_2_4121_4122.jpg,218,2117,hplug,136,1999,218,2072
sobel_gray_6406_3_2_4121_4122.jpg,218,2117,scal,40,1344,158,1449
sobel_gray_6406_3_2_4121_4122.jpg,218,2117,scal,40,1453,162,1553
sobel_gray_6406_3_2_3965_3966.jpg,204,1968,hplug,127,53,204,139
sobel_gray_6406_3_2_3965_3966.jpg,204,1968,hplug,121,462,204,540
sobel_gray_6406_3_2_3965_3966.jpg,204,1968,hplug,131,939,204,1018
sobel_gray_6406_3_2_3965_3966.jpg,204,1968,hplug,125,1433,204,1508
sobel_gray_6406_3_2_3965_3966.jpg,204,1968,vplug,1,13,97,194
sobel_gray_6406_3_2_3965_3966.jpg,204,1968,vplug,17,449,105,606
sobel_gray_6406_3_2_3965_3966.jpg,204,1968,vplug,1,943,99,1048
sobel_gray_6406_3_2_3965_3966.jpg,204,1968,hplug,41,1180,154,1278
sobel_gray_6406_3_2_3965_3966.jpg,204,1968,hplug,37,1278,146,1378
sobel_gray_6406_3_2_3999_4000.jpg,212,1977,vplug,13,1193,94,1375
sobel_gray_6406_3_2_3999_4000.jpg,212,1977,hplug,115,563,192,636
sobel_gray_6406_3_2_3999_4000.jpg,212,1977,hplug,115,1234,205,1311
sobel_gray_6406_3_2_3999_4000.jpg,212,1977,hplug,119,1609,196,1691
sobel_gray_6406_3_2_3999_4000.jpg,212,1977,scal,56,1726,164,1830
sobel_gray_6406_3_2_3999_4000.jpg,212,1977,scal,56,1830,164,1932
sobel_gray_6406_3_2_3999_4000.jpg,212,1977,vplug,1,507,94,710
sobel_gray_6406_3_2_4070_4071.jpg,257,2254,scal,73,1177,194,1293
sobel_gray_6406_3_2_4070_4071.jpg,257,2254,scal,47,1293,168,1412
sobel_gray_6406_3_2_4070_4071.jpg,257,2254,vplug,26,14,117,160
sobel_gray_6406_3_2_4070_4071.jpg,257,2254,vplug,38,463,117,677
sobel_gray_6406_3_2_4070_4071.jpg,257,2254,vplug,22,1616,92,1819
sobel_gray_6406_3_2_4070_4071.jpg,257,2254,hplug,161,1072,245,1153
sobel_gray_6406_3_2_4070_4071.jpg,257,2254,hplug,147,539,243,626
sobel_gray_6406_3_2_4070_4071.jpg,257,2254,hplug,136,60,229,144
sobel_gray_6406_3_2_4070_4071.jpg,257,2254,hplug,143,1667,236,1763
sobel_gray_6406_3_2_4070_4071.jpg,257,2254,hplug,143,2098,245,2195
sobel_gray_6406_3_2_4014_4015.jpg,206,1971,scal,40,182,138,278
sobel_gray_6406_3_2_4014_4015.jpg,206,1971,scal,61,306,163,404
sobel_gray_6406_3_2_4014_4015.jpg,206,1971,hplug,132,86,206,157
sobel_gray_6406_3_2_4014_4015.jpg,206,1971,hplug,132,457,206,525
sobel_gray_6406_3_2_4014_4015.jpg,206,1971,hplug,136,815,206,889
sobel_gray_6406_3_2_4014_4015.jpg,206,1971,hplug,132,1500,206,1576
sobel_gray_6406_3_2_4014_4015.jpg,206,1971,hplug,144,1829,206,1907
sobel_gray_6406_3_2_4014_4015.jpg,206,1971,vplug,20,1451,98,1655
sobel_gray_6406_3_2_4107_4108.jpg,254,2231,scal,46,1411,167,1523
sobel_gray_6406_3_2_4107_4108.jpg,254,2231,scal,46,1527,172,1632
sobel_gray_6406_3_2_4107_4108.jpg,254,2231,hplug,23,18,109,97
sobel_gray_6406_3_2_4107_4108.jpg,254,2231,hplug,130,576,216,660
sobel_gray_6406_3_2_4107_4108.jpg,254,2231,hplug,130,1032,221,1116
sobel_gray_6406_3_2_4107_4108.jpg,254,2231,hplug,137,1718,228,1802
sobel_gray_6406_3_2_4107_4108.jpg,254,2231,vplug,32,988,123,1127
sobel_gray_6406_3_2_4107_4108.jpg,254,2231,vplug,111,1,191,148
sobel_gray_6406_3_2_4357_4358.jpg,198,1930,vplug,104,484,184,672
sobel_gray_6406_3_2_4357_4358.jpg,198,1930,vplug,100,872,168,1068
sobel_gray_6406_3_2_4357_4358.jpg,198,1930,vplug,94,1346,172,1486
sobel_gray_6406_3_2_4357_4358.jpg,198,1930,hplug,30,1354,82,1426
sobel_gray_6406_3_2_4357_4358.jpg,198,1930,hplug,4,922,82,984
sobel_gray_6406_3_2_4357_4358.jpg,198,1930,hplug,22,456,86,520
sobel_gray_6406_3_2_4357_4358.jpg,198,1930,scal,26,1174,126,1270
sobel_gray_6406_3_2_4357_4358.jpg,198,1930,scal,20,1080,124,1172
sobel_gray_6406_3_2_4146_4147.jpg,243,2098,hplug,15,36,102,115
sobel_gray_6406_3_2_4146_4147.jpg,243,2098,hplug,133,473,211,549
sobel_gray_6406_3_2_4146_4147.jpg,243,2098,hplug,126,873,207,958
sobel_gray_6406_3_2_4146_4147.jpg,243,2098,hplug,135,1534,215,1619
sobel_gray_6406_3_2_4146_4147.jpg,243,2098,hplug,131,1962,209,2041
sobel_gray_6406_3_2_4146_4147.jpg,243,2098,vplug,33,439,113,652
sobel_gray_6406_3_2_4146_4147.jpg,243,2098,vplug,20,1489,102,1680
sobel_gray_6406_3_2_4146_4147.jpg,243,2098,scal,44,1165,157,1275
sobel_gray_6406_3_2_4146_4147.jpg,243,2098,scal,44,1278,155,1382
sobel_gray_6406_3_2_3950_3951.jpg,276,1945,hplug,77,59,155,133
sobel_gray_6406_3_2_3950_3951.jpg,276,1945,hplug,155,465,237,545
sobel_gray_6406_3_2_3950_3951.jpg,276,1945,hplug,143,897,227,971
sobel_gray_6406_3_2_3950_3951.jpg,276,1945,hplug,129,1397,211,1475
sobel_gray_6406_3_2_3950_3951.jpg,276,1945,scal,89,591,201,697
sobel_gray_6406_3_2_3950_3951.jpg,276,1945,scal,81,699,191,799
sobel_gray_6406_3_2_3950_3951.jpg,276,1945,vplug,57,839,139,1017
sobel_gray_6406_3_2_3992_3993.jpg,218,1951,vplug,36,18,108,210
sobel_gray_6406_3_2_3992_3993.jpg,218,1951,vplug,28,310,112,506
sobel_gray_6406_3_2_3992_3993.jpg,218,1951,vplug,8,762,108,958
sobel_gray_6406_3_2_3992_3993.jpg,218,1951,vplug,24,1820,100,1951
sobel_gray_6406_3_2_3992_3993.jpg,218,1951,hplug,134,834,206,908
sobel_gray_6406_3_2_3992_3993.jpg,218,1951,hplug,130,406,212,480
sobel_gray_6406_3_2_3992_3993.jpg,218,1951,hplug,112,1324,192,1402
sobel_gray_6406_3_2_3992_3993.jpg,218,1951,hplug,150,46,218,120
sobel_gray_6406_3_2_3992_3993.jpg,218,1951,hplug,114,1830,190,1908
sobel_gray_6406_3_2_3992_3993.jpg,218,1951,scal,50,1482,156,1584
sobel_gray_6406_3_2_3992_3993.jpg,218,1951,scal,54,1586,158,1686
sobel_gray_6406_3_2_3931_3932.jpg,226,1934,hplug,132,419,200,486
sobel_gray_6406_3_2_3931_3932.jpg,226,1934,hplug,133,968,203,1036
sobel_gray_6406_3_2_3931_3932.jpg,226,1934,hplug,31,1348,99,1412
sobel_gray_6406_3_2_3931_3932.jpg,226,1934,vplug,43,326,116,508
sobel_gray_6406_3_2_3931_3932.jpg,226,1934,vplug,123,1302,181,1473
sobel_gray_6406_3_2_3931_3932.jpg,226,1934,scal,67,553,164,649
sobel_gray_6406_3_2_3931_3932.jpg,226,1934,scal,67,660,164,758
sobel_gray_6406_3_2_3931_3932.jpg,226,1934,hplug,120,1842,187,1908
sobel_gray_6406_3_2_3978_3979.jpg,216,1957,scal,33,1557,141,1657
sobel_gray_6406_3_2_3978_3979.jpg,216,1957,scal,21,1655,133,1759
sobel_gray_6406_3_2_3978_3979.jpg,216,1957,hplug,123,995,199,1075
sobel_gray_6406_3_2_3978_3979.jpg,216,1957,hplug,123,1313,199,1385
sobel_gray_6406_3_2_3978_3979.jpg,216,1957,hplug,117,355,193,431
sobel_gray_6406_3_2_3978_3979.jpg,216,1957,hplug,123,45,201,123
sobel_gray_6406_3_2_3978_3979.jpg,216,1957,vplug,25,23,103,199
sobel_gray_6406_3_2_3978_3979.jpg,216,1957,vplug,27,349,109,537
sobel_gray_6406_3_2_3978_3979.jpg,216,1957,vplug,37,975,109,1147
sobel_gray_6406_3_2_3978_3979.jpg,216,1957,vplug,13,1331,77,1461
sobel_gray_6406_3_2_4100_4101.jpg,230,2190,vplug,1,1069,80,1216
sobel_gray_6406_3_2_4100_4101.jpg,230,2190,vplug,46,137,107,300
sobel_gray_6406_3_2_4100_4101.jpg,230,2190,hplug,121,185,211,266
sobel_gray_6406_3_2_4100_4101.jpg,230,2190,hplug,125,1082,211,1166
sobel_gray_6406_3_2_4100_4101.jpg,230,2190,hplug,41,1546,102,1639
sobel_gray_6406_3_2_4100_4101.jpg,230,2190,scal,48,1907,164,2019
sobel_gray_6406_3_2_4100_4101.jpg,230,2190,scal,48,2023,166,2128
sobel_gray_6406_3_2_3988_3989.jpg,220,1961,scal,65,153,177,249
sobel_gray_6406_3_2_3988_3989.jpg,220,1961,vplug,61,1,135,143
sobel_gray_6406_3_2_3988_3989.jpg,220,1961,vplug,139,959,220,1150
sobel_gray_6406_3_2_3988_3989.jpg,220,1961,hplug,137,335,220,410
sobel_gray_6406_3_2_3988_3989.jpg,220,1961,hplug,137,55,207,129
sobel_gray_6406_3_2_3988_3989.jpg,220,1961,hplug,31,975,115,1055
sobel_gray_6406_3_2_3988_3989.jpg,220,1961,hplug,139,1343,215,1421
sobel_gray_6406_3_2_4019_4020.jpg,198,1959,scal,56,642,160,736
sobel_gray_6406_3_2_4019_4020.jpg,198,1959,scal,72,754,172,852
sobel_gray_6406_3_2_4019_4020.jpg,198,1959,hplug,144,1468,198,1541
sobel_gray_6406_3_2_4019_4020.jpg,198,1959,hplug,118,940,192,1016
sobel_gray_6406_3_2_4019_4020.jpg,198,1959,hplug,136,68,198,145
sobel_gray_6406_3_2_4019_4020.jpg,198,1959,hplug,120,460,196,530
sobel_gray_6406_3_2_4019_4020.jpg,198,1959,vplug,24,876,94,1070
sobel_gray_6406_3_2_4371_4372.jpg,264,2396,vplug,18,1256,121,1419
sobel_gray_6406_3_2_4371_4372.jpg,264,2396,vplug,21,41,101,236
sobel_gray_6406_3_2_4371_4372.jpg,264,2396,vplug,31,2194,121,2396
sobel_gray_6406_3_2_4371_4372.jpg,264,2396,hplug,136,86,223,166
sobel_gray_6406_3_2_4371_4372.jpg,264,2396,hplug,141,546,236,641
sobel_gray_6406_3_2_4371_4372.jpg,264,2396,hplug,143,1286,238,1376
sobel_gray_6406_3_2_4371_4372.jpg,264,2396,hplug,148,1771,236,1874
sobel_gray_6406_3_2_4371_4372.jpg,264,2396,hplug,158,2271,253,2366
sobel_gray_6406_3_2_4371_4372.jpg,264,2396,scal,56,1411,186,1534
sobel_gray_6406_3_2_4371_4372.jpg,264,2396,hplug,61,1546,188,1671
sobel_gray_6406_3_2_4366_4367.jpg,230,2076,hplug,109,492,184,562
sobel_gray_6406_3_2_4366_4367.jpg,230,2076,hplug,113,990,192,1068
sobel_gray_6406_3_2_4366_4367.jpg,230,2076,hplug,118,1941,194,2011
sobel_gray_6406_3_2_4366_4367.jpg,230,2076,vplug,5,943,92,1147
sobel_gray_6406_3_2_4366_4367.jpg,230,2076,vplug,24,1994,102,2076
sobel_gray_6406_3_2_4366_4367.jpg,230,2076,vplug,3,488,67,577
sobel_gray_6406_3_2_4366_4367.jpg,230,2076,scal,45,1211,145,1317
sobel_gray_6406_3_2_4366_4367.jpg,230,2076,scal,48,1322,137,1417
sobel_gray_6406_3_2_4095_4096.jpg,244,2261,vplug,28,1,113,154
sobel_gray_6406_3_2_4095_4096.jpg,244,2261,vplug,9,910,109,1096
sobel_gray_6406_3_2_4095_4096.jpg,244,2261,vplug,41,1780,141,1901
sobel_gray_6406_3_2_4095_4096.jpg,244,2261,vplug,34,2187,118,2259
sobel_gray_6406_3_2_4095_4096.jpg,244,2261,scal,46,1289,167,1403
sobel_gray_6406_3_2_4095_4096.jpg,244,2261,scal,51,1408,176,1512
sobel_gray_6406_3_2_4095_4096.jpg,244,2261,hplug,123,54,213,133
sobel_gray_6406_3_2_4095_4096.jpg,244,2261,hplug,137,382,232,466
sobel_gray_6406_3_2_4095_4096.jpg,244,2261,hplug,130,945,227,1036
sobel_gray_6406_3_2_4095_4096.jpg,244,2261,hplug,18,1708,132,1780
sobel_gray_6406_3_2_4011_4012.jpg,222,2010,scal,55,1654,161,1754
sobel_gray_6406_3_2_4011_4012.jpg,222,2010,scal,57,1756,165,1856
sobel_gray_6406_3_2_4011_4012.jpg,222,2010,vplug,32,1356,103,1546
sobel_gray_6406_3_2_4011_4012.jpg,222,2010,vplug,26,958,109,1098
sobel_gray_6406_3_2_4011_4012.jpg,222,2010,vplug,17,135,97,273
sobel_gray_6406_3_2_4011_4012.jpg,222,2010,hplug,130,1358,211,1441
sobel_gray_6406_3_2_4011_4012.jpg,222,2010,hplug,132,483,215,556
sobel_gray_6406_3_2_4011_4012.jpg,222,2010,hplug,126,162,207,239
sobel_gray_6406_3_2_4011_4012.jpg,222,2010,hplug,132,954,211,1027
sobel_gray_6406_3_2_4004_4005.jpg,224,1919,vplug,38,401,110,575
sobel_gray_6406_3_2_4004_4005.jpg,224,1919,vplug,26,1,77,36
sobel_gray_6406_3_2_4004_4005.jpg,224,1919,vplug,6,1272,81,1421
sobel_gray_6406_3_2_4004_4005.jpg,224,1919,vplug,6,895,91,1072
sobel_gray_6406_3_2_4004_4005.jpg,224,1919,hplug,140,38,214,111
sobel_gray_6406_3_2_4004_4005.jpg,224,1919,hplug,132,434,210,507
sobel_gray_6406_3_2_4004_4005.jpg,224,1919,hplug,116,952,189,1030
sobel_gray_6406_3_2_4004_4005.jpg,224,1919,hplug,118,1342,191,1419
sobel_gray_6406_3_2_4004_4005.jpg,224,1919,scal,42,1713,142,1811
sobel_gray_6406_3_2_4004_4005.jpg,224,1919,scal,45,1813,140,1905
sobel_gray_6406_3_2_4145_4146.jpg,240,2101,scal,49,1114,154,1221
